frame,eye_contact
20120,0.5
20125,0.0
20130,0.5
20135,0.0
20140,0.0
20145,1.0
20150,0.0
20155,0.5
20160,0.5
20165,1.0
20170,0.5
20175,0.5
20180,1.0
20185,1.0
20190,1.0
20195,1.0
20200,1.0
20205,1.0
20210,1.0
20215,1.0
20220,1.0
20225,1.0
20230,1.0
20235,1.0
20240,1.0
20245,1.0
20250,1.0
20255,1.0
20260,0.0
20265,1.0
20270,1.0
20275,1.0
20280,1.0
20285,1.0
20290,1.0
20295,0.0
20300,0.5
20305,1.0
20310,0.0
20315,0.0
20320,0.0
20325,0.0
20330,1.0
20335,1.0
20340,1.0
20345,1.0
20350,1.0
20355,0.0
20360,1.0
20365,1.0
20370,1.0
20375,1.0
20380,1.0
20385,1.0
20390,1.0
20395,1.0
20400,1.0
20405,1.0
20410,1.0
20415,1.0
20420,1.0
20425,1.0
20430,1.0
20435,1.0
20440,1.0
20445,1.0
20450,1.0
20455,1.0
20460,1.0
20465,1.0
20470,1.0
20475,1.0
20480,1.0
20485,1.0
20490,1.0
20495,1.0
20500,1.0
20505,1.0
20510,1.0
20515,1.0
20520,1.0
20525,1.0
20530,1.0
20535,1.0
20540,1.0
20545,1.0
20550,1.0
20555,1.0
20560,1.0
20565,1.0
20570,1.0
20575,1.0
20580,0.5
20585,1.0
20590,0.5
20595,0.5
20600,0.5
20605,0.5
20610,0.5
20615,0.5
20620,0.0
20625,1.0
20630,1.0
20635,1.0
20640,1.0
20645,1.0
20650,1.0
20655,1.0
20660,1.0
20665,1.0
20670,1.0
20675,1.0
20680,1.0
20685,0.5
20690,0.0
20695,0.5
20700,0.0
20705,0.0
20710,0.0
20715,0.0
20720,1.0
20725,1.0
20730,1.0
20735,1.0
20740,1.0
20745,1.0
20750,1.0
20755,1.0
20760,1.0
20765,1.0
20770,1.0
20775,0.0
20780,1.0
20785,1.0
20790,1.0
20795,1.0
20800,1.0
20805,1.0
20810,0.5
20815,0.5
20820,0.5
20825,0.5
20830,0.5
20835,0.5
20840,0.5
20845,0.5
20850,0.5
20855,0.5
20860,0.5
20865,1.0
20870,1.0
20875,0.0
20880,0.0
20885,0.0
20890,0.0
20895,0.0
20900,0.0
20905,0.0
20910,0.0
20915,0.0
20920,0.0
20925,0.0
20930,1.0
20935,1.0
20940,1.0
20945,1.0
20950,1.0
20955,1.0
20960,1.0
20965,1.0
20970,1.0
20975,0.5
20980,0.5
20985,0.0
20990,0.5
20995,0.5
21000,0.0
21005,0.0
21010,0.5
21015,0.5
21020,0.5
21025,0.0
21030,0.0
21035,0.0
21040,0.0
21045,0.5
21050,0.0
21055,0.5
21060,1.0
21065,1.0
21070,1.0
21075,1.0
21080,1.0
21085,1.0
21090,0.0
21095,1.0
21100,0.5
21105,0.5
21110,0.0
21115,0.0
21120,0.0
21125,0.0
21130,0.0
21135,0.0
21140,0.5
21145,0.0
21150,0.0
21155,0.0
21160,0.0
21165,0.0
21170,0.5
21175,0.0
21180,1.0
21185,1.0
21190,1.0
21195,1.0
21200,1.0
21205,1.0
21210,1.0
21215,1.0
21220,1.0
21225,1.0
21230,1.0
21235,1.0
21240,1.0
21245,1.0
21250,1.0
21255,1.0
21260,1.0
21265,0.0
21270,0.0
21275,0.0
21280,0.0
21285,0.5
21290,1.0
21295,1.0
21300,1.0
21305,1.0
21310,1.0
21315,1.0
21320,1.0
21325,1.0
21330,1.0
21335,1.0
21340,1.0
21345,1.0
21350,1.0
21355,1.0
21360,1.0
21365,1.0
21370,1.0
21375,1.0
21380,0.0
21385,1.0
21390,0.5
21395,1.0
21400,1.0
21405,1.0
21410,1.0
21415,1.0
21420,1.0
21425,1.0
21430,1.0
21435,1.0
21440,1.0
21445,1.0
21450,1.0
21455,1.0
21460,1.0
21465,1.0
21470,1.0
21475,0.5
21480,0.5
21485,1.0
21490,1.0
21495,1.0
21500,1.0
21505,1.0
21510,0.0
21515,0.5
21520,1.0
21525,0.5
21530,0.0
21535,1.0
21540,1.0
21545,1.0
21550,1.0
21555,1.0
21560,0.5
21565,1.0
21570,1.0
21575,1.0
21580,1.0
21585,1.0
21590,1.0
21595,0.5
21600,1.0
21605,1.0
21610,1.0
21615,0.5
21620,1.0
21625,1.0
21630,1.0
21635,1.0
21640,1.0
21645,1.0
21650,1.0
21655,1.0
21660,1.0
21665,1.0
21670,1.0
21675,1.0
21680,1.0
21685,1.0
21690,1.0
21695,1.0
21700,1.0
21705,1.0
21710,0.0
21715,1.0
21720,1.0
21725,1.0
21730,1.0
21735,0.5
21740,1.0
21745,1.0
21750,1.0
21755,1.0
21760,1.0
21765,1.0
21770,0.5
21775,1.0
21780,1.0
21785,1.0
21790,0.5
21795,0.0
21800,1.0
21805,1.0
21810,1.0
21815,1.0
21820,1.0
21825,1.0
21830,1.0
21835,1.0
21840,1.0
21845,1.0
21850,1.0
21855,1.0
21860,1.0
21865,1.0
21870,0.0
21875,1.0
21880,0.5
21885,0.5
21890,1.0
21895,1.0
21900,0.5
21905,0.5
21910,0.5
21915,1.0
21920,1.0
21925,1.0
21930,1.0
21935,1.0
21940,1.0
21945,1.0
21950,1.0
21955,1.0
21960,1.0
21965,0.5
21970,1.0
21975,1.0
21980,1.0
21985,0.5
21990,1.0
21995,1.0
22000,1.0
22005,1.0
22010,1.0
22015,0.0
22020,0.5
22025,1.0
22030,1.0
22035,1.0
22040,1.0
22045,1.0
22050,1.0
22055,1.0
22060,1.0
22065,1.0
22070,1.0
22075,1.0
22080,1.0
22085,1.0
22090,1.0
22095,1.0
22100,1.0
22105,1.0
22110,1.0
22115,1.0
22120,1.0
22125,0.5
22130,0.5
22135,0.5
22140,0.5
22145,0.5
22150,1.0
22155,1.0
22160,1.0
22165,1.0
22170,1.0
22175,1.0
22180,1.0
22185,1.0
22190,1.0
22195,1.0
22200,1.0
22205,1.0
22210,1.0
22215,1.0
22220,1.0
22225,1.0
22230,1.0
22235,1.0
22240,1.0
22245,0.5
22250,0.5
22255,0.5
22260,0.5
22265,0.5
22270,0.5
22275,0.5
22280,0.5
22285,0.5
22290,0.5
22295,0.5
22300,0.5
22305,0.5
22310,1.0
22315,0.5
22320,0.5
22325,1.0
22330,0.5
22335,0.5
22340,1.0
22345,0.5
22350,0.5
22355,0.0
22360,1.0
22365,0.0
22370,0.0
22375,0.0
22380,0.0
22385,0.0
22390,0.0
22395,0.5
22400,0.0
22405,1.0
22410,1.0
22415,0.0
22420,0.5
22425,1.0
22430,1.0
22435,1.0
22440,1.0
22445,1.0
22450,1.0
22455,0.0
22460,0.5
22465,0.0
22470,1.0
22475,1.0
22480,1.0
22485,1.0
22490,1.0
22495,1.0
22500,1.0
22505,1.0
22510,1.0
22515,1.0
22520,1.0
22525,1.0
22530,1.0
22535,1.0
22540,1.0
22545,1.0
22550,1.0
22555,1.0
22560,1.0
22565,1.0
22570,1.0
22575,1.0
22580,1.0
22585,1.0
22590,1.0
22595,1.0
22600,1.0
22605,1.0
22610,1.0
22615,1.0
22620,0.5
22625,1.0
22630,1.0
22635,1.0
22640,1.0
22645,1.0
22650,1.0
22655,1.0
22660,1.0
22665,1.0
22670,1.0
22675,1.0
22680,1.0
22685,1.0
22690,1.0
22695,0.0
22700,1.0
22705,1.0
22710,1.0
22715,0.0
22720,0.5
22725,0.5
22730,1.0
22735,1.0
22740,1.0
22745,1.0
22750,1.0
22755,1.0
22760,1.0
22765,1.0
22770,1.0
22775,1.0
22780,1.0
22785,1.0
22790,1.0
22795,1.0
22800,1.0
22805,1.0
22810,1.0
22815,1.0
22820,1.0
22825,0.5
22830,1.0
22835,1.0
22840,1.0
22845,1.0
22850,1.0
22855,1.0
22860,1.0
22865,1.0
22870,1.0
22875,1.0
22880,1.0
22885,1.0
22890,1.0
22895,1.0
22900,1.0
22905,1.0
22910,1.0
22915,1.0
22920,1.0
22925,1.0
22930,1.0
22935,1.0
22940,1.0
22945,1.0
22950,1.0
22955,1.0
22960,1.0
22965,1.0
22970,1.0
22975,1.0
22980,1.0
22985,1.0
22990,1.0
22995,1.0
23000,1.0
23005,1.0
23010,1.0
23015,1.0
23020,1.0
23025,0.5
23030,0.0
23035,1.0
23040,1.0
23045,1.0
23050,1.0
23055,1.0
23060,1.0
23065,1.0
23070,1.0
23075,1.0
23080,1.0
23085,1.0
23090,0.5
23095,1.0
23100,1.0
23105,1.0
23110,1.0
23115,1.0
23120,1.0
23125,1.0
23130,1.0
23135,1.0
23140,1.0
23145,1.0
23150,1.0
23155,1.0
23160,1.0
23165,1.0
23170,1.0
23175,1.0
23180,1.0
23185,1.0
23190,1.0
23195,1.0
23200,0.5
23205,1.0
23210,1.0
23215,1.0
23220,0.5
23225,0.5
23230,1.0
23235,1.0
23240,1.0
23245,1.0
23250,1.0
23255,1.0
23260,0.0
23265,1.0
23270,1.0
23275,1.0
23280,1.0
23285,1.0
23290,1.0
23295,1.0
23300,1.0
23305,1.0
23310,1.0
23315,0.5
23320,0.5
23325,0.5
23330,0.0
23335,0.5
23340,0.5
23345,0.0
23350,0.5
23355,0.5
23360,0.5
23365,0.0
23370,0.0
23375,0.0
23380,0.0
23385,0.5
23390,0.0
23395,0.5
23400,1.0
23405,0.0
23410,0.0
23415,0.0
23420,0.0
23425,0.5
23430,0.0
23435,0.5
23440,0.0
23445,0.5
23450,0.5
23455,0.0
23460,0.5
23465,0.0
23470,0.0
23475,0.5
23480,0.0
23485,0.5
23490,0.5
23495,0.5
23500,0.5
23505,0.5
23510,0.5
23515,0.5
23520,0.0
23525,0.5
23530,0.5
23535,0.5
23540,0.5
23545,0.5
23550,0.5
23555,0.5
23560,0.5
23565,0.5
23570,0.5
23575,0.5
23580,0.5
23585,0.5
23590,0.5
23595,0.5
23600,0.5
23605,0.0
23610,0.0
23615,0.5
23620,0.0
23625,0.0
23630,0.5
23635,0.5
23640,0.5
23645,0.5
23650,0.5
23655,0.5
23660,0.0
23665,0.5
23670,0.5
23675,0.5
23680,1.0
23685,1.0
23690,1.0
23695,1.0
23700,1.0
23705,1.0
23710,1.0
23715,1.0
23720,1.0
23725,1.0
23730,1.0
23735,1.0
23740,1.0
23745,0.5
23750,0.0
23755,0.5
23760,0.0
23765,0.0
23770,0.0
23775,0.0
23780,0.0
23785,0.0
23790,0.0
23795,0.0
23800,0.0
23805,0.0
23810,0.0
23815,0.0
23820,0.0
23825,0.0
23830,0.0
23835,0.0
23840,0.0
23845,0.0
23850,0.0
23855,0.0
23860,0.0
23865,0.0
23870,0.0
23875,0.0
23880,0.0
23885,1.0
23890,0.0
23895,0.0
23900,0.0
23905,0.0
23910,0.0
23915,0.0
23920,0.0
23925,0.0
23930,0.0
23935,1.0
23940,1.0
23945,0.0
23950,0.0
23955,1.0
23960,1.0
23965,1.0
23970,1.0
23975,0.0
23980,1.0
23985,1.0
23990,1.0
23995,1.0
24000,1.0
24005,1.0
24010,1.0
24015,1.0
24020,1.0
24025,1.0
24030,1.0
24035,1.0
24040,1.0
24045,1.0
24050,1.0
24055,0.0
24060,0.0
24065,1.0
24070,0.0
24075,1.0
24080,1.0
24085,1.0
24090,0.0
24095,1.0
24100,0.0
24105,1.0
24110,1.0
24115,1.0
24120,0.0
24125,1.0
24130,1.0
24135,1.0
24140,1.0
24145,0.0
24150,0.0
24155,0.0
24160,0.0
24165,0.0
24170,0.5
24175,0.5
24180,0.0
24185,0.0
24190,0.5
24195,0.5
24200,1.0
24205,1.0
24210,0.5
24215,0.5
24220,0.5
24225,0.5
24230,0.0
24235,0.0
24240,0.0
24245,0.0
24250,0.0
24255,0.0
24260,0.0
24265,0.0
24270,0.0
24275,0.0
24280,0.0
24285,0.0
24290,0.0
24295,0.0
24300,0.0
24305,0.0
24310,0.0
24315,0.0
24320,0.0
24325,0.5
24330,0.5
24335,0.0
24340,0.0
24345,0.5
24350,0.5
24355,0.0
24360,0.0
24365,0.5
24370,0.5
24375,0.5
24380,0.5
24385,0.5
24390,0.5
24395,0.5
24400,0.5
24405,0.5
24410,0.5
24415,0.5
24420,0.5
24425,0.5
24430,0.5
24435,0.5
24440,0.5
24445,0.5
24450,0.5
24455,0.5
24460,0.5
24465,0.5
24470,0.5
24475,0.5
24480,0.0
24485,0.5
24490,0.5
24495,0.5
24500,0.5
24505,0.0
24510,0.5
24515,0.5
24520,0.5
24525,0.5
24530,0.5
24535,0.5
24540,0.5
24545,0.0
24550,0.0
24555,0.0
24560,0.0
24565,0.0
24570,0.0
24575,0.0
24580,0.5
24585,0.5
24590,0.5
24595,0.5
24600,0.0
24605,0.5
24610,0.5
24615,0.5
24620,1.0
24625,0.5
24630,0.0
24635,0.0
24640,0.0
24645,0.5
24650,0.0
24655,0.5
24660,0.5
24665,0.5
24670,0.5
24675,0.5
24680,0.5
24685,0.5
24690,0.0
24695,1.0
24700,1.0
24705,1.0
24710,1.0
24715,1.0
24720,1.0
24725,1.0
24730,1.0
24735,1.0
24740,1.0
24745,1.0
24750,1.0
24755,1.0
24760,1.0
24765,1.0
24770,1.0
24775,1.0
24780,1.0
24785,1.0
24790,1.0
24795,0.5
24800,1.0
24805,0.5
24810,1.0
24815,0.5
24820,1.0
24825,1.0
24830,1.0
24835,0.5
24840,1.0
24845,0.5
24850,0.5
24855,0.5
24860,0.0
24865,0.0
24870,0.0
24875,0.5
24880,0.5
24885,0.5
24890,0.0
24895,0.5
24900,0.5
24905,0.5
24910,0.0
24915,0.5
24920,0.0
24925,0.0
24930,1.0
24935,1.0
24940,1.0
24945,1.0
24950,1.0
24955,1.0
24960,1.0
24965,1.0
24970,1.0
24975,1.0
24980,1.0
24985,1.0
24990,1.0
24995,1.0
25000,1.0
25005,1.0
25010,1.0
25015,1.0
25020,1.0
25025,1.0
25030,1.0
25035,1.0
25040,1.0
25045,1.0
25050,1.0
25055,1.0
25060,1.0
25065,1.0
25070,1.0
25075,1.0
25080,1.0
25085,1.0
25090,1.0
25095,1.0
25100,0.5
25105,1.0
25110,1.0
25115,1.0
25120,1.0
25125,1.0
25130,1.0
25135,1.0
25140,1.0
25145,1.0
25150,1.0
25155,1.0
25160,1.0
25165,0.0
25170,0.5
25175,0.0
25180,0.5
25185,0.5
25190,0.0
25195,0.0
25200,0.5
25205,1.0
25210,0.0
25215,0.5
25220,0.5
25225,1.0
25230,1.0
25235,1.0
25240,0.5
25245,1.0
25250,1.0
25255,1.0
25260,1.0
25265,1.0
25270,1.0
25275,1.0
25280,1.0
25285,1.0
25290,1.0
25295,1.0
25300,1.0
25305,1.0
25310,1.0
25315,1.0
25320,1.0
25325,1.0
25330,1.0
25335,1.0
25340,1.0
25345,1.0
25350,1.0
25355,1.0
25360,1.0
25365,1.0
25370,1.0
25375,1.0
25380,1.0
25385,1.0
25390,1.0
25395,1.0
25400,1.0
25405,1.0
25410,1.0
25415,0.5
25420,0.5
25425,0.5
25430,0.5
25435,0.0
25440,0.0
25445,0.0
25450,0.0
25455,0.5
25460,0.5
25465,0.5
25470,0.0
25475,0.5
25480,0.5
25485,0.0
25490,0.5
25495,0.0
25500,0.0
25505,0.0
25510,0.5
25515,0.5
25520,0.5
25525,0.5
25530,0.5
25535,1.0
25540,0.5
25545,1.0
25550,1.0
25555,1.0
25560,1.0
25565,1.0
25570,1.0
25575,1.0
25580,0.5
25585,0.0
25590,0.5
25595,0.5
25600,0.5
25605,0.5
25610,0.5
25615,0.5
25620,1.0
25625,1.0
25630,1.0
25635,1.0
25640,1.0
25645,1.0
25650,1.0
25655,1.0
25660,1.0
25665,1.0
25670,1.0
25675,1.0
25680,0.5
25685,1.0
25690,1.0
25695,1.0
25700,1.0
25705,1.0
25710,1.0
25715,0.0
25720,0.5
25725,0.0
25730,0.5
25735,0.5
25740,0.0
25745,0.0
25750,0.0
25755,0.0
25760,0.0
25765,0.0
25770,0.0
25775,0.0
25780,0.0
25785,0.0
25790,0.5
25795,0.5
25800,0.0
25805,0.0
25810,0.0
25815,0.0
25820,0.0
25825,0.0
25830,0.0
25835,0.5
25840,0.5
25845,0.5
25850,0.5
25855,0.0
25860,0.0
25865,0.5
25870,0.0
25875,0.0
25880,0.0
25885,0.0
25890,0.0
25895,0.5
25900,0.0
25905,0.5
25910,0.0
25915,0.0
25920,0.5
25925,0.0
25930,0.0
25935,0.5
25940,0.0
25945,0.0
25950,0.0
25955,0.0
25960,0.0
25965,0.0
25970,0.0
25975,0.0
25980,0.0
25985,0.0
25990,0.0
25995,0.0
26000,0.0
26005,0.0
26010,0.0
26015,0.0
26020,0.0
26025,0.5
26030,0.0
26035,0.0
26040,1.0
26045,0.5
26050,1.0
26055,0.5
26060,0.5
26065,0.5
26070,0.5
26075,0.5
26080,0.0
26085,0.5
26090,0.0
26095,0.0
26100,0.0
26105,0.0
26110,0.0
26115,0.0
26120,0.0
26125,0.0
26130,0.0
26135,0.0
26140,0.0
26145,0.0
26150,0.0
26155,0.0
26160,0.0
26165,0.0
26170,0.0
26175,0.0
26180,0.0
26185,0.0
26190,0.0
26195,0.0
26200,0.0
26205,0.0
26210,0.0
26215,0.0
26220,0.0
26225,0.0
26230,0.0
26235,0.0
26240,0.0
26245,0.0
26250,0.0
26255,0.0
26260,0.0
26265,0.0
26270,0.0
26275,0.0
26280,0.0
26285,0.0
26290,0.0
26295,0.0
26300,0.0
26305,0.0
26310,0.0
26315,0.0
26320,0.0
26325,0.0
26330,0.0
26335,0.0
26340,0.0
26345,0.0
26350,0.0
26355,0.0
26360,0.0
26365,0.0
26370,0.0
26375,0.0
26380,0.0
26385,0.0
26390,0.0
26395,0.0
26400,0.0
26405,0.0
26410,0.0
26415,0.0
26420,0.0
26425,0.0
26430,0.0
26435,0.0
26440,1.0
26445,1.0
26450,1.0
26455,1.0
26460,1.0
26465,1.0
26470,1.0
26475,1.0
26480,1.0
26485,1.0
26490,1.0
26495,1.0
26500,1.0
26505,0.5
26510,0.5
26515,0.5
26520,0.5
26525,0.5
26530,0.0
26535,0.5
26540,1.0
26545,1.0
26550,1.0
26555,0.5
26560,1.0
26565,0.0
26570,0.0
26575,0.0
26580,0.0
26585,0.0
26590,0.0
26595,0.0
26600,0.0
26605,0.0
26610,0.0
26615,0.0
26620,0.0
26625,0.0
26630,0.0
26635,0.0
26640,0.0
26645,1.0
26650,0.0
26655,1.0
26660,1.0
26665,1.0
26670,1.0
26675,1.0
26680,1.0
26685,1.0
26690,1.0
26695,0.0
26700,1.0
26705,1.0
26710,1.0
26715,1.0
26720,1.0
26725,1.0
26730,1.0
26735,1.0
26740,1.0
26745,1.0
26750,0.0
26755,0.0
26760,0.0
26765,0.0
26770,0.0
26775,0.0
26780,0.0
26785,0.0
26790,0.5
26795,0.0
26800,0.0
26805,0.0
26810,0.0
26815,0.0
26820,0.0
26825,0.0
26830,0.5
26835,0.0
26840,0.0
26845,0.0
26850,0.0
26855,0.0
26860,1.0
26865,0.0
26870,0.0
26875,0.0
26880,0.5
26885,0.5
26890,0.5
26895,0.5
26900,0.0
26905,0.0
26910,1.0
26915,1.0
26920,1.0
26925,1.0
26930,1.0
26935,1.0
26940,1.0
26945,1.0
26950,1.0
26955,1.0
26960,1.0
26965,1.0
26970,1.0
26975,1.0
26980,1.0
26985,1.0
26990,1.0
26995,1.0
27000,1.0
27005,1.0
27010,1.0
27015,1.0
27020,1.0
27025,1.0
27030,1.0
27035,1.0
27040,0.5
27045,0.5
27050,0.0
27055,0.0
27060,0.0
27065,0.0
27070,0.0
27075,0.0
27080,0.0
27085,0.0
27090,0.0
27095,0.0
27100,0.0
27105,0.5
27110,0.5
27115,0.0
27120,0.0
27125,0.0
27130,0.0
27135,0.0
27140,0.0
27145,0.0
27150,0.0
27155,0.0
27160,0.0
27165,0.0
27170,0.0
27175,0.0
27180,0.0
27185,0.0
27190,0.0
27195,0.0
27200,0.0
27205,0.0
27210,0.0
27215,0.0
27220,0.0
27225,0.0
27230,0.0
27235,0.0
27240,0.0
27245,0.0
27250,0.0
27255,0.0
27260,0.0
27265,0.0
27270,0.0
27275,0.0
27280,0.0
27285,0.0
27290,0.0
27295,0.0
27300,0.0
27305,0.0
27310,0.0
27315,0.0
27320,0.0
27325,0.0
27330,0.0
27335,0.0
27340,0.0
27345,0.0
27350,0.0
27355,0.0
27360,0.0
27365,0.0
27370,0.0
27375,0.0
27380,0.0
27385,0.0
27390,0.0
27395,0.0
27400,0.0
27405,0.0
27410,0.0
27415,0.0
27420,0.0
27425,0.0
27430,0.0
27435,0.0
27440,0.0
27445,0.0
27450,0.0
27455,0.0
27460,0.0
27465,0.5
27470,0.0
27475,0.5
27480,0.0
27485,0.5
27490,0.0
27495,0.0
27500,0.0
27505,0.0
27510,0.0
27515,0.0
27520,0.0
27525,0.5
27530,0.0
27535,0.0
27540,0.0
27545,0.0
27550,0.5
27555,0.5
27560,0.5
27565,0.5
27570,0.5
27575,0.5
27580,0.5
27585,0.0
27590,0.5
27595,1.0
27600,1.0
27605,0.5
27610,0.5
27615,1.0
27620,0.5
27625,1.0
27630,1.0
27635,0.5
27640,1.0
27645,0.0
27650,0.0
27655,0.0
27660,0.0
27665,0.0
27670,0.0
27675,0.5
27680,1.0
27685,1.0
27690,1.0
27695,1.0
27700,1.0
27705,1.0
27710,1.0
27715,0.5
27720,0.0
27725,0.0
27730,0.0
27735,0.0
27740,0.0
27745,0.0
27750,1.0
27755,0.0
27760,0.0
27765,0.0
27770,0.0
27775,0.0
27780,0.0
27785,1.0
27790,1.0
27795,0.0
27800,1.0
27805,1.0
27810,1.0
27815,1.0
27820,0.0
27825,0.0
27830,0.0
27835,0.0
27840,1.0
27845,1.0
27850,1.0
27855,1.0
27860,1.0
27865,0.0
27870,1.0
27875,1.0
27880,1.0
27885,1.0
27890,1.0
27895,1.0
27900,1.0
27905,1.0
27910,1.0
27915,1.0
27920,1.0
27925,1.0
27930,1.0
27935,1.0
27940,1.0
27945,1.0
27950,1.0
27955,1.0
27960,1.0
27965,1.0
27970,1.0
27975,1.0
27980,1.0
27985,1.0
27990,1.0
27995,1.0
28000,1.0
28005,1.0
28010,1.0
28015,0.0
28020,0.0
28025,0.0
28030,0.0
28035,0.0
28040,0.0
28045,0.0
28050,0.0
28055,0.0
28060,1.0
28065,0.0
28070,0.0
28075,1.0
28080,0.5
28085,0.0
28090,1.0
28095,0.0
28100,0.0
28105,0.0
28110,1.0
28115,1.0
28120,1.0
28125,0.5
28130,1.0
28135,1.0
28140,1.0
28145,1.0
28150,1.0
28155,0.0
28160,0.0
28165,0.0
28170,1.0
28175,1.0
28180,1.0
28185,1.0
28190,1.0
28195,0.5
28200,1.0
28205,1.0
28210,1.0
28215,1.0
28220,1.0
28225,1.0
28230,1.0
28235,1.0
28240,1.0
28245,0.5
28250,0.0
28255,1.0
28260,1.0
28265,1.0
28270,1.0
28275,0.5
28280,0.5
28285,1.0
28290,1.0
28295,1.0
28300,1.0
28305,0.5
28310,0.5
28315,0.0
28320,0.0
28325,0.0
28330,0.0
28335,1.0
28340,1.0
28345,1.0
28350,1.0
28355,1.0
28360,1.0
28365,1.0
28370,1.0
28375,1.0
28380,1.0
28385,1.0
28390,1.0
28395,1.0
28400,0.5
28405,1.0
28410,1.0
28415,1.0
28420,1.0
28425,1.0
28430,1.0
28435,1.0
28440,1.0
28445,1.0
28450,1.0
28455,0.5
28460,1.0
28465,1.0
28470,1.0
28475,0.5
28480,1.0
28485,1.0
28490,1.0
28495,1.0
28500,1.0
28505,1.0
28510,0.5
28515,1.0
28520,1.0
28525,1.0
28530,1.0
28535,1.0
28540,1.0
28545,1.0
28550,1.0
28555,1.0
28560,1.0
28565,1.0
28570,0.5
28575,0.0
28580,0.0
28585,0.5
28590,0.5
28595,0.0
28600,0.0
28605,0.5
28610,0.0
28615,1.0
28620,1.0
28625,0.5
28630,1.0
28635,0.5
28640,1.0
28645,1.0
28650,0.5
28655,0.0
28660,0.0
28665,0.0
28670,0.5
28675,0.5
28680,1.0
28685,0.0
28690,1.0
28695,0.5
28700,0.0
28705,0.0
28710,1.0
28715,1.0
28720,0.5
28725,0.5
28730,0.5
28735,0.5
28740,0.5
28745,0.5
28750,0.5
28755,0.5
28760,0.5
28765,0.5
28770,1.0
28775,0.5
28780,0.5
28785,0.5
28790,0.5
28795,0.5
28800,0.5
28805,0.5
28810,0.5
28815,0.5
28820,0.0
28825,0.0
28830,0.0
28835,0.0
28840,0.5
28845,0.0
28850,0.0
28855,0.0
28860,0.5
28865,0.5
28870,0.0
28875,0.5
28880,1.0
28885,0.5
28890,1.0
28895,0.5
28900,0.0
28905,0.0
28910,0.0
28915,0.5
28920,0.5
28925,0.5
28930,0.5
28935,0.5
28940,0.5
28945,0.5
28950,0.5
28955,1.0
28960,0.0
28965,0.5
28970,0.5
28975,1.0
28980,0.5
28985,0.5
28990,0.5
28995,0.5
29000,0.5
29005,0.0
29010,0.5
29015,0.5
29020,0.5
29025,0.5
29030,0.5
29035,0.5
29040,0.5
29045,0.5
29050,0.5
29055,0.5
29060,0.5
29065,0.5
29070,1.0
29075,1.0
29080,1.0
29085,1.0
29090,1.0
29095,1.0
29100,1.0
29105,1.0
29110,1.0
29115,1.0
29120,0.5
29125,0.0
29130,0.5
29135,0.5
29140,0.5
29145,0.0
29150,0.0
29155,1.0
29160,1.0
29165,1.0
29170,0.0
29175,0.5
29180,1.0
29185,1.0
29190,0.5
29195,0.5
29200,1.0
29205,1.0
29210,0.0
29215,1.0
29220,1.0
29225,1.0
29230,1.0
29235,1.0
29240,1.0
29245,1.0
29250,1.0
29255,1.0
29260,1.0
29265,0.5
29270,1.0
29275,0.5
29280,0.5
29285,0.5
29290,1.0
29295,0.5
29300,0.5
29305,1.0
29310,1.0
29315,1.0
29320,1.0
29325,1.0
29330,1.0
29335,1.0
29340,1.0
29345,1.0
29350,1.0
29355,1.0
29360,1.0
29365,1.0
29370,1.0
29375,0.5
29380,1.0
29385,0.5
29390,1.0
29395,0.5
29400,0.0
29405,0.5
29410,0.0
29415,0.5
29420,0.5
29425,0.0
29430,0.5
29435,0.0
29440,1.0
29445,1.0
29450,1.0
29455,1.0
29460,1.0
29465,1.0
29470,1.0
29475,1.0
29480,1.0
29485,1.0
29490,1.0
29495,1.0
29500,1.0
29505,1.0
29510,1.0
29515,1.0
29520,1.0
29525,1.0
29530,0.0
29535,0.5
29540,0.5
29545,1.0
29550,1.0
29555,1.0
29560,1.0
29565,1.0
29570,0.0
29575,0.5
29580,0.0
29585,0.0
29590,0.5
29595,0.5
29600,0.5
29605,0.5
29610,1.0
29615,1.0
29620,0.5
29625,0.5
29630,0.5
29635,0.5
29640,0.5
29645,0.5
29650,0.0
29655,0.5
29660,1.0
29665,1.0
29670,1.0
29675,1.0
29680,1.0
29685,1.0
29690,1.0
29695,1.0
29700,1.0
29705,1.0
29710,1.0
29715,1.0
29720,1.0
29725,1.0
29730,1.0
29735,1.0
29740,1.0
29745,1.0
29750,1.0
29755,1.0
29760,1.0
29765,0.5
29770,0.5
29775,1.0
29780,1.0
29785,1.0
29790,1.0
29795,1.0
29800,1.0
29805,1.0
29810,1.0
29815,1.0
29820,1.0
29825,1.0
29830,1.0
29835,1.0
29840,0.5
29845,0.5
29850,1.0
29855,0.5
29860,0.5
29865,1.0
29870,1.0
29875,1.0
29880,1.0
29885,1.0
29890,1.0
29895,1.0
29900,1.0
29905,1.0
29910,1.0
29915,1.0
29920,1.0
29925,1.0
29930,1.0
29935,1.0
29940,1.0
29945,1.0
29950,1.0
29955,1.0
29960,1.0
29965,1.0
29970,0.5
29975,1.0
29980,0.5
29985,0.5
29990,0.5
29995,0.5
30000,0.5
30005,0.5
30010,1.0
30015,1.0
30020,1.0
30025,1.0
30030,0.5
30035,1.0
30040,1.0
30045,1.0
30050,1.0
30055,1.0
30060,1.0
30065,1.0
30070,1.0
30075,1.0
30080,1.0
30085,1.0
30090,1.0
30095,0.5
30100,0.0
30105,0.0
